category,price,quantity,payment_method,device_type,channel,order_year,order_month,order_day,order_dayofweek,order_hour,shipping_year,shipping_month,shipping_day,shipping_time,cluster
Toys,300.09,3,Google Pay,Tablet,Email,2024,11,1,4,14,2024,11,8,7,3
Toys,189.1,2,Apple Pay,Mobile,Organic,2024,11,1,4,14,2024,11,6,5,3
Beauty,240.37,1,Credit Card,Desktop,Paid Search,2024,11,2,5,14,2024,11,8,6,3
Books,170.31,1,Credit Card,Mobile,Paid Search,2024,11,2,5,14,2024,11,9,7,3
Toys,172.07,2,Debit Card,Mobile,Organic,2024,11,2,5,14,2024,11,9,7,3
Home,317.79,7,Google Pay,Desktop,Organic,2024,11,2,5,14,2024,11,7,5,3
Toys,67.88,2,Apple Pay,Tablet,Email,2024,11,2,5,14,2024,11,5,3,3
Beauty,191.02,4,PayPal,Desktop,Paid Search,2024,11,2,5,14,2024,11,6,4,3
Clothing,343.79,1,Google Pay,Tablet,Organic,2024,11,2,5,14,2024,11,3,1,3
Home,138.82,1,Credit Card,Tablet,Email,2024,11,2,5,14,2024,11,5,3,3
Clothing,298.34,4,PayPal,Desktop,Paid Search,2024,11,2,5,14,2024,11,3,1,3
Home,22.46,1,PayPal,Mobile,Paid Search,2024,11,2,5,14,2024,11,8,6,3
Beauty,311.14,3,Apple Pay,Tablet,Social,2024,11,2,5,14,2024,11,4,2,3
Home,353.84,2,PayPal,Tablet,Paid Search,2024,11,2,5,14,2024,11,5,3,3
Beauty,138.84,5,Google Pay,Desktop,Social,2024,11,2,5,14,2024,11,5,3,3
Books,27.4,3,Google Pay,Desktop,Paid Search,2024,11,2,5,14,2024,11,6,4,3
Electronics,190.9,1,PayPal,Mobile,Paid Search,2024,11,2,5,14,2024,11,7,5,3
Beauty,279.53,1,PayPal,Tablet,Paid Search,2024,11,2,5,14,2024,11,8,6,3
Beauty,249.37,3,Credit Card,Mobile,Social,2024,11,2,5,14,2024,11,9,7,3
Electronics,252.73,3,Apple Pay,Desktop,Email,2024,11,2,5,14,2024,11,8,6,3
Electronics,249.11,3,PayPal,Tablet,Organic,2024,11,2,5,14,2024,11,8,6,3
Home,368.11,2,Credit Card,Mobile,Social,2024,11,2,5,14,2024,11,9,7,3
Electronics,228.05,2,PayPal,Desktop,Paid Search,2024,11,3,6,14,2024,11,9,6,3
Toys,389.31,4,Debit Card,Tablet,Organic,2024,11,3,6,14,2024,11,9,6,3
Home,43.24,1,Debit Card,Tablet,Email,2024,11,3,6,14,2024,11,10,7,3
Beauty,350.1,2,Credit Card,Tablet,Paid Search,2024,11,3,6,14,2024,11,6,3,3
Toys,324.9,1,Credit Card,Tablet,Email,2024,11,3,6,14,2024,11,5,2,3
Electronics,46.32,2,Debit Card,Desktop,Social,2024,11,3,6,14,2024,11,6,3,3
Clothing,102.96,2,Credit Card,Desktop,Email,2024,11,3,6,14,2024,11,10,7,3
Electronics,320.32,1,Google Pay,Tablet,Organic,2024,11,3,6,14,2024,11,8,5,3
Beauty,251.12,1,Google Pay,Mobile,Paid Search,2024,11,3,6,14,2024,11,10,7,3
Books,494.97,2,PayPal,Tablet,Social,2024,11,3,6,14,2024,11,10,7,3
Home,299.72,1,Google Pay,Mobile,Paid Search,2024,11,3,6,14,2024,11,7,4,3
Home,93.79,1,Credit Card,Desktop,Paid Search,2024,11,3,6,14,2024,11,8,5,3
Toys,248.06,1,PayPal,Mobile,Paid Search,2024,11,3,6,14,2024,11,8,5,3
Clothing,496.46,3,Debit Card,Tablet,Organic,2024,11,3,6,14,2024,11,10,7,3
Books,356.78,1,PayPal,Desktop,Paid Search,2024,11,3,6,14,2024,11,7,4,3
Electronics,360.73,1,Google Pay,Desktop,Paid Search,2024,11,3,6,14,2024,11,6,3,3
Clothing,225.08,1,Credit Card,Tablet,Organic,2024,11,3,6,14,2024,11,6,3,3
Beauty,224.18,4,Google Pay,Mobile,Email,2024,11,3,6,14,2024,11,7,4,3
Clothing,134.61,2,Credit Card,Tablet,Email,2024,11,3,6,14,2024,11,9,6,3
Toys,111.09,3,Debit Card,Mobile,Paid Search,2024,11,3,6,14,2024,11,5,2,3
Books,444.16,5,Google Pay,Tablet,Paid Search,2024,11,3,6,14,2024,11,5,2,3
Beauty,167.37,1,Apple Pay,Tablet,Paid Search,2024,11,3,6,14,2024,11,6,3,3
Clothing,107.08,4,PayPal,Tablet,Email,2024,11,3,6,14,2024,11,5,2,3
Electronics,308.63,1,Google Pay,Mobile,Organic,2024,11,3,6,14,2024,11,10,7,3
Electronics,470.39,1,Debit Card,Desktop,Organic,2024,11,4,0,14,2024,11,7,3,3
Electronics,474.57,1,Google Pay,Desktop,Organic,2024,11,4,0,14,2024,11,7,3,3
Clothing,476.23,5,Debit Card,Tablet,Email,2024,11,4,0,14,2024,11,7,3,3
Home,52.18,1,Debit Card,Desktop,Email,2024,11,4,0,14,2024,11,10,6,3
Clothing,339.94,2,Google Pay,Desktop,Organic,2024,11,4,0,14,2024,11,5,1,3
Electronics,122.36,1,Credit Card,Tablet,Paid Search,2024,11,4,0,14,2024,11,6,2,3
Home,313.51,5,PayPal,Desktop,Organic,2024,11,4,0,14,2024,11,10,6,3
Home,119.86,3,Debit Card,Tablet,Social,2024,11,4,0,14,2024,11,8,4,3
Clothing,358.13,1,PayPal,Mobile,Paid Search,2024,11,4,0,14,2024,11,9,5,3
Home,133.61,1,Apple Pay,Tablet,Paid Search,2024,11,4,0,14,2024,11,10,6,3
Beauty,280.96,2,Credit Card,Mobile,Social,2024,11,4,0,14,2024,11,11,7,3
Books,115.69,3,Apple Pay,Mobile,Email,2024,11,4,0,14,2024,11,5,1,3
Beauty,129.16,1,Google Pay,Desktop,Organic,2024,11,4,0,14,2024,11,8,4,3
Beauty,115.39,2,Google Pay,Desktop,Organic,2024,11,4,0,14,2024,11,8,4,3
Beauty,161.06,2,Debit Card,Desktop,Email,2024,11,4,0,14,2024,11,5,1,3
Electronics,34.14,2,PayPal,Mobile,Email,2024,11,4,0,14,2024,11,5,1,3
Home,340.76,1,Apple Pay,Mobile,Paid Search,2024,11,4,0,14,2024,11,11,7,3
Books,172.99,1,Debit Card,Tablet,Paid Search,2024,11,4,0,14,2024,11,8,4,3
Books,402.11,2,PayPal,Desktop,Email,2024,11,4,0,14,2024,11,9,5,3
Beauty,443.59,3,Debit Card,Tablet,Paid Search,2024,11,4,0,14,2024,11,7,3,3
Beauty,77.13,2,PayPal,Desktop,Paid Search,2024,11,4,0,14,2024,11,6,2,3
Books,164.05,1,Debit Card,Mobile,Organic,2024,11,4,0,14,2024,11,8,4,3
Home,328.89,2,Google Pay,Tablet,Social,2024,11,4,0,14,2024,11,7,3,3
Books,113.6,3,Debit Card,Tablet,Email,2024,11,4,0,14,2024,11,6,2,3
Home,234.05,1,PayPal,Tablet,Social,2024,11,4,0,14,2024,11,11,7,3
Beauty,65.48,3,Debit Card,Desktop,Paid Search,2024,11,4,0,14,2024,11,8,4,3
Clothing,158.23,1,PayPal,Desktop,Paid Search,2024,11,4,0,14,2024,11,7,3,3
Electronics,60.7,1,Google Pay,Desktop,Paid Search,2024,11,4,0,14,2024,11,7,3,3
Toys,186.3,2,PayPal,Desktop,Social,2024,11,4,0,14,2024,11,6,2,3
Home,263.85,2,Apple Pay,Desktop,Paid Search,2024,11,4,0,14,2024,11,6,2,3
Beauty,108.4,3,Debit Card,Mobile,Email,2024,11,4,0,14,2024,11,7,3,3
Toys,156.87,6,PayPal,Tablet,Paid Search,2024,11,4,0,14,2024,11,9,5,3
Beauty,386.17,1,Credit Card,Mobile,Social,2024,11,5,1,14,2024,11,10,5,3
Books,354.14,1,Apple Pay,Desktop,Paid Search,2024,11,5,1,14,2024,11,10,5,3
Clothing,428.73,4,Debit Card,Mobile,Paid Search,2024,11,5,1,14,2024,11,11,6,3
Clothing,123.64,3,Google Pay,Mobile,Social,2024,11,5,1,14,2024,11,11,6,3
Electronics,398.21,1,Google Pay,Desktop,Organic,2024,11,5,1,14,2024,11,9,4,3
Beauty,157.19,1,PayPal,Mobile,Social,2024,11,5,1,14,2024,11,8,3,3
Books,470.81,5,PayPal,Desktop,Organic,2024,11,5,1,14,2024,11,11,6,3
Books,332.04,1,Credit Card,Desktop,Email,2024,11,5,1,14,2024,11,8,3,3
Toys,160.29,1,Apple Pay,Mobile,Social,2024,11,5,1,14,2024,11,6,1,3
Clothing,126.23,3,Apple Pay,Desktop,Social,2024,11,5,1,14,2024,11,6,1,3
Clothing,260.14,2,Google Pay,Mobile,Email,2024,11,5,1,14,2024,11,11,6,3
Electronics,240.17,3,Credit Card,Mobile,Social,2024,11,5,1,14,2024,11,8,3,3
Clothing,68.87,4,Google Pay,Tablet,Organic,2024,11,5,1,14,2024,11,12,7,3
Toys,483.84,1,Credit Card,Tablet,Email,2024,11,5,1,14,2024,11,9,4,3
Books,216.42,2,Credit Card,Tablet,Email,2024,11,5,1,14,2024,11,6,1,3
Books,371.72,3,PayPal,Tablet,Paid Search,2024,11,5,1,14,2024,11,6,1,3
Clothing,341.8,4,Google Pay,Tablet,Organic,2024,11,5,1,14,2024,11,10,5,3
Home,497.14,1,Apple Pay,Tablet,Paid Search,2024,11,5,1,14,2024,11,8,3,3
Home,288.5,4,Debit Card,Desktop,Paid Search,2024,11,5,1,14,2024,11,6,1,3
Beauty,376.87,7,Credit Card,Mobile,Organic,2024,11,5,1,14,2024,11,12,7,3
Beauty,51.34,2,Google Pay,Mobile,Organic,2024,11,5,1,14,2024,11,11,6,3
Beauty,166.87,1,Debit Card,Tablet,Organic,2024,11,6,2,14,2024,11,11,5,3
Home,351.14,4,Google Pay,Desktop,Email,2024,11,6,2,14,2024,11,8,2,3
Books,433.8,3,PayPal,Mobile,Email,2024,11,6,2,14,2024,11,7,1,3
Electronics,112.23,1,PayPal,Desktop,Paid Search,2024,11,6,2,14,2024,11,13,7,3
Beauty,213.02,1,Apple Pay,Desktop,Paid Search,2024,11,6,2,14,2024,11,10,4,3
Clothing,320.13,1,Credit Card,Desktop,Email,2024,11,6,2,14,2024,11,10,4,3
Books,350.43,1,Google Pay,Tablet,Email,2024,11,6,2,14,2024,11,13,7,3
Electronics,448.61,2,Credit Card,Tablet,Email,2024,11,6,2,14,2024,11,8,2,3
Toys,200.17,4,Google Pay,Desktop,Organic,2024,11,6,2,14,2024,11,8,2,3
Home,22.7,1,Debit Card,Mobile,Paid Search,2024,11,6,2,14,2024,11,13,7,3
Toys,443.71,1,Apple Pay,Desktop,Paid Search,2024,11,6,2,14,2024,11,10,4,3
Home,137.47,2,PayPal,Desktop,Organic,2024,11,6,2,14,2024,11,8,2,3
Toys,397.03,1,PayPal,Mobile,Social,2024,11,6,2,14,2024,11,9,3,3
Toys,459.27,1,Google Pay,Mobile,Email,2024,11,6,2,14,2024,11,7,1,3
Books,66.38,1,PayPal,Mobile,Email,2024,11,6,2,14,2024,11,9,3,3
Beauty,393.89,1,PayPal,Desktop,Email,2024,11,6,2,14,2024,11,12,6,3
Clothing,120.09,1,Credit Card,Mobile,Organic,2024,11,6,2,14,2024,11,12,6,3
Books,438.55,3,Apple Pay,Mobile,Paid Search,2024,11,6,2,14,2024,11,12,6,3
Home,66.06,1,PayPal,Mobile,Social,2024,11,6,2,14,2024,11,10,4,3
Electronics,476.91,1,Credit Card,Mobile,Paid Search,2024,11,6,2,14,2024,11,7,1,3
Beauty,33.76,1,Apple Pay,Desktop,Paid Search,2024,11,6,2,14,2024,11,10,4,3
Home,413.01,2,Google Pay,Desktop,Social,2024,11,6,2,14,2024,11,13,7,3
Electronics,388.05,1,PayPal,Desktop,Email,2024,11,6,2,14,2024,11,8,2,3
Clothing,422.48,1,PayPal,Tablet,Organic,2024,11,6,2,14,2024,11,13,7,3
Electronics,131.3,1,Google Pay,Mobile,Paid Search,2024,11,6,2,14,2024,11,11,5,3
Electronics,422.09,1,PayPal,Mobile,Email,2024,11,7,3,14,2024,11,13,6,3
Clothing,253.41,5,PayPal,Mobile,Social,2024,11,7,3,14,2024,11,12,5,3
Toys,396.59,2,Google Pay,Desktop,Paid Search,2024,11,7,3,14,2024,11,9,2,3
Home,481.37,1,Apple Pay,Desktop,Email,2024,11,7,3,14,2024,11,13,6,3
Toys,23.52,1,Apple Pay,Desktop,Paid Search,2024,11,7,3,14,2024,11,14,7,3
Electronics,400.0,2,Debit Card,Tablet,Social,2024,11,7,3,14,2024,11,14,7,3
Toys,5.66,4,Debit Card,Mobile,Email,2024,11,7,3,14,2024,11,8,1,3
Books,251.38,6,Google Pay,Mobile,Email,2024,11,7,3,14,2024,11,9,2,3
Toys,87.66,1,Apple Pay,Tablet,Organic,2024,11,7,3,14,2024,11,9,2,3
Books,105.82,1,PayPal,Tablet,Paid Search,2024,11,7,3,14,2024,11,13,6,3
Clothing,178.37,1,Credit Card,Mobile,Email,2024,11,7,3,14,2024,11,10,3,3
Toys,242.78,1,Debit Card,Mobile,Social,2024,11,7,3,14,2024,11,12,5,3
Beauty,389.29,5,PayPal,Desktop,Paid Search,2024,11,7,3,14,2024,11,11,4,3
Home,190.71,4,Debit Card,Tablet,Email,2024,11,7,3,14,2024,11,11,4,3
Electronics,263.28,1,Debit Card,Mobile,Email,2024,11,7,3,14,2024,11,11,4,3
Home,204.99,2,Apple Pay,Mobile,Social,2024,11,7,3,14,2024,11,9,2,3
Beauty,267.51,1,Credit Card,Desktop,Email,2024,11,7,3,14,2024,11,12,5,3
Electronics,313.2,3,PayPal,Mobile,Organic,2024,11,7,3,14,2024,11,10,3,3
Home,193.93,2,Apple Pay,Mobile,Social,2024,11,7,3,14,2024,11,9,2,3
Electronics,415.91,1,Apple Pay,Tablet,Paid Search,2024,11,7,3,14,2024,11,11,4,3
Clothing,178.93,4,Google Pay,Tablet,Email,2024,11,7,3,14,2024,11,13,6,3
Toys,319.31,5,Credit Card,Mobile,Paid Search,2024,11,7,3,14,2024,11,8,1,3
Electronics,497.1,1,Credit Card,Tablet,Social,2024,11,7,3,14,2024,11,9,2,3
Electronics,137.11,1,Debit Card,Tablet,Organic,2024,11,7,3,14,2024,11,8,1,3
Clothing,76.36,1,Apple Pay,Desktop,Organic,2024,11,7,3,14,2024,11,14,7,3
Clothing,243.07,1,PayPal,Desktop,Organic,2024,11,7,3,14,2024,11,10,3,3
Books,342.75,1,Apple Pay,Desktop,Email,2024,11,7,3,14,2024,11,13,6,3
Electronics,135.51,1,Credit Card,Mobile,Email,2024,11,7,3,14,2024,11,8,1,3
Home,122.17,1,Debit Card,Tablet,Email,2024,11,7,3,14,2024,11,14,7,3
Toys,197.22,1,PayPal,Tablet,Social,2024,11,7,3,14,2024,11,12,5,3
Toys,94.68,3,Apple Pay,Mobile,Social,2024,11,7,3,14,2024,11,10,3,3
Electronics,317.53,1,Google Pay,Mobile,Organic,2024,11,7,3,14,2024,11,11,4,3
Electronics,134.09,1,Credit Card,Mobile,Social,2024,11,7,3,14,2024,11,10,3,3
Books,225.54,3,Apple Pay,Mobile,Social,2024,11,7,3,14,2024,11,8,1,3
Beauty,364.61,2,Credit Card,Tablet,Email,2024,11,8,4,14,2024,11,10,2,3
Clothing,126.78,2,Apple Pay,Desktop,Organic,2024,11,8,4,14,2024,11,9,1,3
Electronics,290.38,1,PayPal,Desktop,Paid Search,2024,11,8,4,14,2024,11,14,6,3
Toys,31.21,1,Debit Card,Tablet,Organic,2024,11,8,4,14,2024,11,14,6,3
Electronics,258.7,2,Debit Card,Tablet,Email,2024,11,8,4,14,2024,11,11,3,3
Electronics,380.42,5,Debit Card,Tablet,Organic,2024,11,8,4,14,2024,11,14,6,3
Electronics,333.68,1,Google Pay,Mobile,Organic,2024,11,8,4,14,2024,11,11,3,3
Clothing,349.53,1,Apple Pay,Mobile,Paid Search,2024,11,8,4,14,2024,11,12,4,3
Toys,204.78,1,Credit Card,Tablet,Email,2024,11,8,4,14,2024,11,9,1,3
Electronics,64.76,1,Credit Card,Mobile,Social,2024,11,8,4,14,2024,11,15,7,3
Clothing,235.81,1,Apple Pay,Desktop,Email,2024,11,8,4,14,2024,11,15,7,3
Clothing,311.45,1,Credit Card,Mobile,Social,2024,11,8,4,14,2024,11,14,6,3
Home,448.17,4,Credit Card,Tablet,Social,2024,11,8,4,14,2024,11,13,5,3
Electronics,286.94,3,Credit Card,Mobile,Social,2024,11,8,4,14,2024,11,15,7,3
Home,105.6,2,Debit Card,Tablet,Email,2024,11,8,4,14,2024,11,12,4,3
Electronics,262.4,2,Google Pay,Desktop,Email,2024,11,8,4,14,2024,11,13,5,3
Toys,469.59,2,Google Pay,Tablet,Paid Search,2024,11,8,4,14,2024,11,14,6,3
Beauty,193.27,1,Google Pay,Desktop,Organic,2024,11,8,4,14,2024,11,13,5,3
Home,8.76,6,Debit Card,Mobile,Paid Search,2024,11,8,4,14,2024,11,9,1,3
Home,75.58,1,Debit Card,Desktop,Social,2024,11,8,4,14,2024,11,14,6,3
Beauty,275.01,1,PayPal,Tablet,Email,2024,11,8,4,14,2024,11,15,7,3
Electronics,391.94,5,Google Pay,Desktop,Paid Search,2024,11,8,4,14,2024,11,15,7,3
Beauty,126.95,1,Apple Pay,Desktop,Email,2024,11,8,4,14,2024,11,12,4,3
Electronics,12.1,4,PayPal,Desktop,Paid Search,2024,11,8,4,14,2024,11,12,4,3
Clothing,100.2,3,Google Pay,Desktop,Social,2024,11,8,4,14,2024,11,15,7,3
Home,247.2,4,Apple Pay,Tablet,Social,2024,11,8,4,14,2024,11,10,2,3
Home,375.0,4,Debit Card,Tablet,Email,2024,11,9,5,14,2024,11,15,6,3
Beauty,228.96,2,Debit Card,Desktop,Email,2024,11,9,5,14,2024,11,11,2,3
Home,346.18,1,Debit Card,Tablet,Social,2024,11,9,5,14,2024,11,15,6,3
Books,178.33,3,Google Pay,Desktop,Organic,2024,11,9,5,14,2024,11,16,7,3
Books,196.77,1,PayPal,Mobile,Email,2024,11,9,5,14,2024,11,16,7,3
Books,440.3,3,PayPal,Tablet,Paid Search,2024,11,9,5,14,2024,11,10,1,3
Books,395.93,1,Debit Card,Desktop,Paid Search,2024,11,9,5,14,2024,11,16,7,3
Books,263.2,1,Apple Pay,Desktop,Email,2024,11,9,5,14,2024,11,11,2,3
Toys,461.24,1,Apple Pay,Desktop,Social,2024,11,9,5,14,2024,11,12,3,3
Home,462.51,1,PayPal,Desktop,Email,2024,11,9,5,14,2024,11,16,7,3
Beauty,177.03,3,Google Pay,Mobile,Organic,2024,11,9,5,14,2024,11,16,7,3
Toys,400.96,6,PayPal,Tablet,Paid Search,2024,11,9,5,14,2024,11,16,7,3
Electronics,350.54,2,Apple Pay,Desktop,Organic,2024,11,9,5,14,2024,11,10,1,3
Home,390.57,1,Debit Card,Tablet,Paid Search,2024,11,9,5,14,2024,11,11,2,3
Beauty,220.94,3,Credit Card,Desktop,Social,2024,11,9,5,14,2024,11,12,3,3
Home,32.32,3,Google Pay,Desktop,Email,2024,11,9,5,14,2024,11,16,7,3
Home,102.04,1,Apple Pay,Mobile,Email,2024,11,9,5,14,2024,11,16,7,3
Beauty,113.76,1,PayPal,Tablet,Organic,2024,11,9,5,14,2024,11,15,6,3
Electronics,305.97,1,Google Pay,Desktop,Paid Search,2024,11,9,5,14,2024,11,13,4,3
Beauty,248.33,2,Google Pay,Mobile,Social,2024,11,9,5,14,2024,11,10,1,3
Beauty,98.96,2,Apple Pay,Tablet,Social,2024,11,9,5,14,2024,11,11,2,3
Beauty,35.75,1,PayPal,Tablet,Social,2024,11,9,5,14,2024,11,12,3,3
Toys,63.37,1,Google Pay,Mobile,Paid Search,2024,11,9,5,14,2024,11,13,4,3
Home,174.48,3,Apple Pay,Desktop,Organic,2024,11,9,5,14,2024,11,15,6,3
Beauty,277.4,1,Google Pay,Desktop,Social,2024,11,10,6,14,2024,11,16,6,3
Clothing,432.38,1,Debit Card,Mobile,Organic,2024,11,10,6,14,2024,11,17,7,3
Toys,284.2,1,Credit Card,Tablet,Organic,2024,11,10,6,14,2024,11,12,2,3
Toys,168.77,1,Credit Card,Desktop,Social,2024,11,10,6,14,2024,11,17,7,3
Toys,196.65,1,Apple Pay,Desktop,Email,2024,11,10,6,14,2024,11,14,4,3
Electronics,103.23,5,Credit Card,Tablet,Paid Search,2024,11,10,6,14,2024,11,17,7,3
Clothing,316.74,3,Credit Card,Mobile,Organic,2024,11,10,6,14,2024,11,12,2,3
Books,464.91,4,Credit Card,Mobile,Social,2024,11,10,6,14,2024,11,15,5,3
Home,385.51,1,PayPal,Mobile,Organic,2024,11,10,6,14,2024,11,11,1,3
Beauty,297.61,3,PayPal,Desktop,Paid Search,2024,11,10,6,14,2024,11,11,1,3
Toys,499.63,1,Apple Pay,Tablet,Email,2024,11,10,6,14,2024,11,11,1,3
Clothing,407.56,2,Debit Card,Mobile,Social,2024,11,10,6,14,2024,11,14,4,3
Electronics,205.51,1,Credit Card,Mobile,Paid Search,2024,11,10,6,14,2024,11,11,1,3
Beauty,375.93,4,Credit Card,Mobile,Social,2024,11,10,6,14,2024,11,13,3,3
Beauty,400.04,2,Google Pay,Tablet,Social,2024,11,10,6,14,2024,11,12,2,3
Toys,48.93,3,Credit Card,Desktop,Paid Search,2024,11,10,6,14,2024,11,11,1,3
Electronics,387.12,1,Credit Card,Tablet,Organic,2024,11,10,6,14,2024,11,12,2,3
Home,137.95,1,Debit Card,Tablet,Paid Search,2024,11,10,6,14,2024,11,13,3,3
Books,89.56,1,Credit Card,Tablet,Organic,2024,11,10,6,14,2024,11,15,5,3
Beauty,316.6,1,Apple Pay,Mobile,Social,2024,11,10,6,14,2024,11,14,4,3
Home,67.79,2,Credit Card,Mobile,Social,2024,11,10,6,14,2024,11,16,6,3
Home,401.28,2,Credit Card,Tablet,Email,2024,11,10,6,14,2024,11,15,5,3
Electronics,328.27,1,PayPal,Tablet,Paid Search,2024,11,10,6,14,2024,11,14,4,3
Clothing,67.53,1,Debit Card,Mobile,Paid Search,2024,11,10,6,14,2024,11,15,5,3
Electronics,247.38,1,Google Pay,Tablet,Email,2024,11,10,6,14,2024,11,11,1,3
Beauty,437.29,1,Debit Card,Tablet,Organic,2024,11,10,6,14,2024,11,17,7,3
Books,225.69,3,Google Pay,Mobile,Social,2024,11,10,6,14,2024,11,12,2,3
Home,453.91,3,Credit Card,Desktop,Paid Search,2024,11,11,0,14,2024,11,17,6,3
Beauty,12.9,4,Apple Pay,Mobile,Paid Search,2024,11,11,0,14,2024,11,18,7,3
Clothing,428.51,1,PayPal,Desktop,Organic,2024,11,11,0,14,2024,11,18,7,3
Books,36.89,1,Debit Card,Tablet,Organic,2024,11,11,0,14,2024,11,16,5,3
Electronics,170.25,1,Google Pay,Mobile,Paid Search,2024,11,11,0,14,2024,11,15,4,3
Electronics,418.41,3,Debit Card,Mobile,Email,2024,11,11,0,14,2024,11,17,6,3
Books,388.29,3,Credit Card,Desktop,Social,2024,11,11,0,14,2024,11,15,4,3
Home,250.49,5,Google Pay,Mobile,Organic,2024,11,11,0,14,2024,11,15,4,3
Home,416.45,3,Credit Card,Desktop,Organic,2024,11,11,0,14,2024,11,15,4,3
Beauty,224.44,4,Debit Card,Desktop,Organic,2024,11,11,0,14,2024,11,14,3,3
Toys,314.85,2,PayPal,Mobile,Paid Search,2024,11,11,0,14,2024,11,14,3,3
Clothing,38.42,1,PayPal,Tablet,Paid Search,2024,11,11,0,14,2024,11,18,7,3
Electronics,60.34,1,Apple Pay,Mobile,Social,2024,11,11,0,14,2024,11,17,6,3
Clothing,235.96,7,PayPal,Mobile,Organic,2024,11,11,0,14,2024,11,12,1,3
Books,253.58,1,Apple Pay,Tablet,Paid Search,2024,11,11,0,14,2024,11,13,2,3
Clothing,308.06,1,Debit Card,Mobile,Paid Search,2024,11,11,0,14,2024,11,17,6,3
Toys,312.32,2,Google Pay,Tablet,Email,2024,11,11,0,14,2024,11,12,1,3
Beauty,296.18,2,Google Pay,Tablet,Social,2024,11,11,0,14,2024,11,14,3,3
Beauty,128.78,4,Credit Card,Mobile,Email,2024,11,11,0,14,2024,11,17,6,3
Electronics,102.95,1,Debit Card,Tablet,Paid Search,2024,11,11,0,14,2024,11,18,7,3
Beauty,291.43,1,Google Pay,Desktop,Organic,2024,11,11,0,14,2024,11,16,5,3
Books,108.28,3,Debit Card,Desktop,Social,2024,11,11,0,14,2024,11,16,5,3
Home,105.43,1,Credit Card,Tablet,Paid Search,2024,11,11,0,14,2024,11,14,3,3
Beauty,195.91,1,PayPal,Tablet,Organic,2024,11,11,0,14,2024,11,13,2,3
Toys,216.65,1,PayPal,Mobile,Organic,2024,11,11,0,14,2024,11,18,7,3
Clothing,210.93,3,Credit Card,Tablet,Email,2024,11,11,0,14,2024,11,18,7,3
Beauty,437.43,3,Debit Card,Tablet,Organic,2024,11,11,0,14,2024,11,15,4,3
Beauty,479.68,1,Apple Pay,Desktop,Paid Search,2024,11,11,0,14,2024,11,13,2,3
Home,296.65,2,Google Pay,Desktop,Social,2024,11,12,1,14,2024,11,19,7,3
Home,103.44,1,Google Pay,Tablet,Organic,2024,11,12,1,14,2024,11,19,7,3
Beauty,150.47,1,Credit Card,Tablet,Organic,2024,11,12,1,14,2024,11,17,5,3
Toys,386.86,1,Credit Card,Mobile,Email,2024,11,12,1,14,2024,11,14,2,3
Home,177.33,2,PayPal,Desktop,Social,2024,11,12,1,14,2024,11,14,2,3
Clothing,219.83,1,PayPal,Mobile,Paid Search,2024,11,12,1,14,2024,11,18,6,3
Toys,97.46,3,Apple Pay,Desktop,Social,2024,11,12,1,14,2024,11,16,4,3
Home,233.4,1,Debit Card,Tablet,Email,2024,11,12,1,14,2024,11,18,6,3
Books,299.93,2,PayPal,Mobile,Organic,2024,11,12,1,14,2024,11,19,7,3
Home,297.18,2,Debit Card,Desktop,Organic,2024,11,12,1,14,2024,11,17,5,3
Toys,442.14,1,Credit Card,Mobile,Paid Search,2024,11,12,1,14,2024,11,19,7,3
Home,373.87,4,Apple Pay,Tablet,Organic,2024,11,12,1,14,2024,11,18,6,3
Books,130.4,1,Apple Pay,Tablet,Email,2024,11,12,1,14,2024,11,13,1,3
Books,114.58,1,Apple Pay,Tablet,Paid Search,2024,11,12,1,14,2024,11,16,4,3
Clothing,6.84,1,Google Pay,Mobile,Email,2024,11,12,1,14,2024,11,15,3,3
Electronics,475.47,2,Credit Card,Desktop,Social,2024,11,12,1,14,2024,11,19,7,3
Electronics,273.66,1,Apple Pay,Tablet,Paid Search,2024,11,12,1,14,2024,11,14,2,3
Home,177.65,2,PayPal,Tablet,Email,2024,11,12,1,14,2024,11,16,4,3
Clothing,258.4,1,Debit Card,Tablet,Organic,2024,11,12,1,14,2024,11,17,5,3
Electronics,369.27,3,PayPal,Mobile,Paid Search,2024,11,12,1,14,2024,11,16,4,3
Toys,244.9,3,Credit Card,Desktop,Social,2024,11,12,1,14,2024,11,14,2,3
Beauty,337.57,2,Apple Pay,Desktop,Paid Search,2024,11,12,1,14,2024,11,15,3,3
Beauty,419.6,1,Apple Pay,Desktop,Paid Search,2024,11,12,1,14,2024,11,16,4,3
Electronics,100.77,3,PayPal,Desktop,Social,2024,11,12,1,14,2024,11,17,5,3
Toys,283.66,3,PayPal,Desktop,Organic,2024,11,12,1,14,2024,11,15,3,3
Electronics,224.17,1,Credit Card,Desktop,Email,2024,11,12,1,14,2024,11,15,3,3
Toys,376.68,3,Credit Card,Mobile,Social,2024,11,12,1,14,2024,11,13,1,3
Electronics,305.75,2,PayPal,Desktop,Paid Search,2024,11,12,1,14,2024,11,14,2,3
Home,452.6,2,Google Pay,Tablet,Social,2024,11,12,1,14,2024,11,13,1,3
Electronics,11.77,1,Credit Card,Mobile,Organic,2024,11,12,1,14,2024,11,18,6,3
Books,145.72,1,Debit Card,Mobile,Social,2024,11,12,1,14,2024,11,18,6,3
